,QuestionId,AcceptedAnswerUserId,AnswerCreationDate,UsersSorted,UsersJaccard
109,240.0,413.0,2010-08-06 01:54:45.447,"[413.0, 8.0, 11667.0, 28.0, 187.0]","{8.0: 0.028169014084507043, 187.0: 0.66666666666666663, 11667.0: 0.0045662100456621002, 28.0: 1.0, 413.0: 0.019047619047619049}"
110,1710.0,171.0,2010-08-06 11:58:31.347,"[171.0, 226.0, 232.0, 434.0, 157090.0]","{232.0: 0.0040816326530612249, 226.0: 0.015267175572519083, 171.0: 0.032258064516129031, 434.0: 0.037037037037037035, 157090.0: 1.0}"
111,1706.0,274.0,2010-08-06 15:33:47.170,"[274.0, 354.0, 1303.0, 441.0, 728.0]","{728.0: 0.14285714285714285, 441.0: 0.013793103448275862, 274.0: 0.0056657223796033997, 354.0: 0.068965517241379309, 1303.0: 0.0050000000000000001}"
112,1747.0,295.0,2010-08-06 20:12:48.480,"[295.0, 467.0, 774.0, 930.0, 99.0]","{99.0: 0.03125, 930.0: 0.5, 467.0: 0.0080645161290322578, 774.0: 0.041666666666666664, 295.0: 0.25}"
113,1781.0,171.0,2010-08-07 06:21:08.480,"[171.0, 550.0, 39763.0, 225569.0, 53764.0]","{225569.0: 1.0, 39763.0: 0.18181818181818182, 171.0: 0.032258064516129031, 53764.0: 0.66666666666666663, 550.0: 0.14285714285714285}"
114,1758.0,226.0,2010-08-07 08:57:11.433,"[226.0, 234149.0, 4519.0, 244380.0, 102191.0]","{226.0: 0.0076335877862595417, 102191.0: 1.0, 244380.0: 1.0, 234149.0: 1.0, 4519.0: 1.0}"
115,1822.0,619.0,2010-08-08 02:56:55.597,"[619.0, 317.0, 232.0, 498.0, 664.0]","{232.0: 0.0020408163265306124, 664.0: 0.0085470085470085479, 498.0: 0.0046296296296296294, 619.0: 0.0089285714285714281, 317.0: 0.027777777777777776}"
116,1844.0,271.0,2010-08-08 16:14:33.067,"[271.0, 334.0, 72.0, 12353.0, 110761.0]","{72.0: 0.020689655172413793, 12353.0: 0.66666666666666663, 110761.0: 0.66666666666666663, 334.0: 0.058823529411764705, 271.0: 0.068181818181818177}"
117,501.0,467.0,2010-08-09 05:59:45.900,"[467.0, 439.0, 80.0, 630.0, 173206.0]","{80.0: 0.089285714285714288, 467.0: 0.040322580645161289, 173206.0: 0.59999999999999998, 630.0: 0.029411764705882353, 439.0: 0.068493150684931503}"
118,1880.0,876.0,2010-08-09 06:42:08.903,"[876.0, 934.0, 1102.0, 1312.0, 22758.0]","{1312.0: 0.050000000000000003, 22758.0: 1.0, 876.0: 0.13333333333333333, 1102.0: 0.010309278350515464, 934.0: 0.02564102564102564}"
119,1892.0,413.0,2010-08-09 11:11:57.830,"[413.0, 467.0, 123.0, 956.0, 100.0]","{123.0: 0.03125, 100.0: 0.05128205128205128, 467.0: 0.016129032258064516, 956.0: 0.11764705882352941, 413.0: 0.019047619047619049}"
120,1910.0,367.0,2010-08-09 14:02:10.557,"[367.0, 277.0, 705.0, 17479.0, 66120.0]","{66120.0: 0.5, 705.0: 0.044444444444444446, 17479.0: 0.5, 277.0: 0.2857142857142857, 367.0: 0.012987012987012988}"
121,1985.0,446.0,2010-08-10 01:13:06.020,"[446.0, 30.0, 876.0, 72.0, 247.0]","{72.0: 0.020689655172413793, 876.0: 0.20000000000000001, 30.0: 0.088235294117647065, 446.0: 0.20000000000000001, 247.0: 0.046153846153846156}"
122,2029.0,334.0,2010-08-10 09:14:33.193,"[334.0, 299.0, 242.0, 163.0, 1280.0]","{1280.0: 1.0, 242.0: 0.0033783783783783786, 299.0: 0.0040322580645161289, 163.0: 0.016949152542372881, 334.0: 0.019607843137254902}"
123,2045.0,583.0,2010-08-10 13:44:13.857,"[583.0, 752.0, 664.0, 165679.0, 74764.0]","{752.0: 0.0069444444444444441, 664.0: 0.0085470085470085479, 165679.0: 1.0, 74764.0: 1.0, 583.0: 0.0064516129032258064}"
124,2037.0,72.0,2010-08-10 16:25:04.423,"[72.0, 367.0, 130.0, 49167.0, 240257.0]","{72.0: 0.013793103448275862, 240257.0: 1.0, 130.0: 0.040000000000000001, 49167.0: 0.020408163265306121, 367.0: 0.012987012987012988}"
125,2136.0,856.0,2010-08-11 12:52:34.993,"[856.0, 630.0, 498.0, 21326.0, 26031.0]","{856.0: 0.0099009900990099011, 498.0: 0.0092592592592592587, 21326.0: 1.0, 630.0: 0.011764705882352941, 26031.0: 1.0}"
126,2145.0,1054.0,2010-08-11 13:57:41.923,"[1054.0, 242.0, 39655.0, 210091.0, 68044.0]","{242.0: 0.0067567567567567571, 210091.0: 1.0, 68044.0: 1.0, 1054.0: 0.33333333333333331, 39655.0: 1.0}"
127,2112.0,299.0,2010-08-11 14:12:45.460,"[299.0, 139.0, 452.0, 480.0, 233.0]","{480.0: 1.0, 452.0: 0.013157894736842105, 299.0: 0.0040322580645161289, 139.0: 0.0078125, 233.0: 0.047619047619047616}"
128,2158.0,589.0,2010-08-11 17:08:55.947,"[589.0, 232.0, 242.0, 226.0, 1056.0]","{232.0: 0.0081632653061224497, 226.0: 0.030534351145038167, 242.0: 0.013513513513513514, 589.0: 0.011461318051575931, 1056.0: 0.30769230769230771}"
129,2189.0,232.0,2010-08-11 20:50:27.850,"[232.0, 11619.0, 204151.0, 92066.0, 136037.0]","{232.0: 0.0061224489795918364, 92066.0: 0.33333333333333331, 11619.0: 0.0092307692307692316, 136037.0: 0.33333333333333331, 204151.0: 0.5}"
130,2260.0,1105.0,2010-08-12 17:23:29.567,"[1105.0, 876.0, 9754.0, 8536.0, 232.0]","{8536.0: 0.08771929824561403, 1105.0: 1.0, 9754.0: 0.0165016501650165, 876.0: 0.33333333333333331, 232.0: 0.01020408163265306}"
131,2315.0,299.0,2010-08-13 00:31:40.423,"[299.0, 1551.0, 19430.0, 660.0, 201121.0]","{201121.0: 0.59999999999999998, 299.0: 0.016129032258064516, 660.0: 0.038095238095238099, 19430.0: 1.0, 1551.0: 0.017167381974248927}"
132,2339.0,334.0,2010-08-13 13:21:50.230,"[334.0, 13854.0, 180694.0, 65609.0, 122954.0]","{180694.0: 1.0, 65609.0: 1.0, 122954.0: 1.0, 13854.0: 0.0025000000000000001, 334.0: 0.019607843137254902}"
133,2349.0,423.0,2010-08-13 14:37:19.533,"[423.0, 589.0, 322428.0, 66758.0, 104333.0]","{104333.0: 1.0, 322428.0: 0, 589.0: 0.0057306590257879654, 66758.0: 1.0, 423.0: 0.033333333333333333}"
134,2356.0,367.0,2010-08-13 15:21:12.017,"[367.0, 1489.0, 121.0, 173.0, 118026.0]","{1489.0: 0.025000000000000001, 118026.0: 1.0, 121.0: 0.071428571428571425, 173.0: 0.015151515151515152, 367.0: 0.012987012987012988}"
135,2369.0,226.0,2010-08-13 17:04:42.777,"[226.0, 742.0, 14699.0, 23182.0, 156242.0]","{226.0: 0.022900763358778626, 14699.0: 0.027777777777777776, 156242.0: 0.66666666666666663, 23182.0: 0.66666666666666663, 742.0: 0.00974025974025974}"
136,674.0,400.0,2010-08-13 20:39:55.737,"[400.0, 121.0, 998.0, 752.0, 118358.0]","{400.0: 0.023255813953488372, 121.0: 0.071428571428571425, 118358.0: 1.0, 752.0: 0.013888888888888888, 998.0: 0.1111111111111111}"
137,2497.0,647.0,2010-08-15 06:04:22.780,"[647.0, 37645.0, 41783.0, 4397.0, 39381.0]","{39381.0: 0.5, 41783.0: 1.0, 37645.0: 1.0, 4397.0: 0.5, 647.0: 0.0059523809523809521}"
138,2514.0,242.0,2010-08-15 16:10:41.893,"[242.0, 452.0, 43946.0, 589.0, 66019.0]","{242.0: 0.0067567567567567571, 66019.0: 1.0, 452.0: 0.026315789473684209, 43946.0: 0.0084745762711864406, 589.0: 0.0057306590257879654}"
139,2606.0,367.0,2010-08-16 18:46:26.903,"[367.0, 232.0, 160.0, 226.0, 213860.0]","{232.0: 0.0020408163265306124, 160.0: 0.033333333333333333, 226.0: 0.0076335877862595417, 213860.0: 1.0, 367.0: 0.0064935064935064939}"
140,2612.0,247.0,2010-08-16 19:34:46.120,"[247.0, 1032.0, 498.0, 66404.0, 71190.0]","{1032.0: 0.2857142857142857, 498.0: 0.0092592592592592587, 66404.0: 0.5, 71190.0: 0.5, 247.0: 0.030769230769230771}"
141,2626.0,56.0,2010-08-17 10:21:24.860,"[56.0, 752.0, 1312.0, 227.0, 66114.0]","{56.0: 0.023809523809523808, 752.0: 0.0069444444444444441, 66114.0: 1.0, 227.0: 0.043478260869565216, 1312.0: 0.025000000000000001}"
142,2645.0,56.0,2010-08-17 10:52:51.410,"[56.0, 832.0, 505.0, 144.0, 109953.0]","{56.0: 0.071428571428571425, 832.0: 0.090909090909090912, 144.0: 0.33333333333333331, 109953.0: 1.0, 505.0: 0.078947368421052627}"
143,2647.0,334.0,2010-08-17 12:07:02.000,"[334.0, 336.0, 439.0, 244144.0, 131350.0]","{336.0: 0.0625, 244144.0: 1.0, 131350.0: 1.0, 334.0: 0.019607843137254902, 439.0: 0.013698630136986301}"
144,2655.0,1016.0,2010-08-17 16:12:55.640,"[1016.0, 1286.0, 1280.0, 1778.0, 505.0]","{1016.0: 0.010869565217391304, 1280.0: 1.0, 1778.0: 0.0059171597633136093, 1286.0: 0.090909090909090912, 505.0: 0.026315789473684209}"
145,2435.0,247.0,2010-08-17 21:39:49.947,"[247.0, 1310.0, 83956.0, 180640.0, 65858.0]","{180640.0: 1.0, 65858.0: 1.0, 83956.0: 0.029411764705882353, 1310.0: 0.019230769230769232, 247.0: 0.015384615384615385}"
146,2735.0,498.0,2010-08-18 22:55:00.147,"[498.0, 943.0, 178463.0, 19596.0, 84781.0]","{498.0: 0.013888888888888888, 178463.0: 1.0, 19596.0: 0.75, 84781.0: 0.75, 943.0: 0.042253521126760563}"
147,2746.0,242.0,2010-08-18 23:28:43.727,"[242.0, 1102.0, 619.0, 299.0, 83973.0]","{299.0: 0.012096774193548387, 242.0: 0.010135135135135136, 619.0: 0.026785714285714284, 83973.0: 0.018181818181818181, 1102.0: 0.015463917525773196}"
148,2755.0,1284.0,2010-08-19 00:42:56.970,"[1284.0, 642.0, 1307.0, 232.0, 1310.0]","{232.0: 0.0040816326530612249, 642.0: 0.021505376344086023, 1307.0: 0.043478260869565216, 1284.0: 0.014492753623188406, 1310.0: 0.038461538461538464}"
149,1870.0,505.0,2010-08-19 07:33:12.373,"[505.0, 405.0, 348.0, 1386.0, 1369.0]","{505.0: 0.052631578947368418, 1386.0: 0.10000000000000001, 348.0: 0.66666666666666663, 405.0: 0.033333333333333333, 1369.0: 0.019047619047619049}"
150,2815.0,26.0,2010-08-19 20:06:14.433,"[26.0, 1102.0, 512.0, 150039.0, 14434.0]","{512.0: 0.1111111111111111, 26.0: 0.10000000000000001, 14434.0: 1.0, 1102.0: 0.010309278350515464, 150039.0: 0.22222222222222221}"
151,2827.0,1120.0,2010-08-19 20:20:44.007,"[1120.0, 233.0, 121.0, 1154.0, 536.0]","{1120.0: 0.035087719298245612, 233.0: 0.095238095238095233, 1154.0: 0.018867924528301886, 536.0: 0.014388489208633094, 121.0: 0.071428571428571425}"
152,2864.0,298.0,2010-08-20 16:39:48.820,"[298.0, 152.0, 1369.0, 211203.0, 117555.0]","{152.0: 0.015873015873015872, 1369.0: 0.019047619047619049, 298.0: 0.40000000000000002, 211203.0: 1.0, 117555.0: 1.0}"
153,2883.0,1102.0,2010-08-20 21:14:31.180,"[1102.0, 242.0, 76.0, 785.0, 15870.0]","{785.0: 0.00390625, 242.0: 0.0033783783783783786, 76.0: 0.032258064516129031, 15870.0: 0.016393442622950821, 1102.0: 0.0051546391752577319}"
154,2879.0,242.0,2010-08-20 21:20:14.063,"[242.0, 232.0, 246452.0, 42339.0, 169408.0]","{232.0: 0.0040816326530612249, 169408.0: 1.0, 242.0: 0.0067567567567567571, 42339.0: 0.014598540145985401, 246452.0: 0}"
155,2899.0,232.0,2010-08-21 00:48:21.647,"[232.0, 1430.0, 5397.0, 1303.0, 36450.0]","{232.0: 0.0061224489795918364, 36450.0: 0.66666666666666663, 5397.0: 0.42857142857142855, 1430.0: 0.054545454545454543, 1303.0: 0.0074999999999999997}"
156,2901.0,219.0,2010-08-21 06:06:04.483,"[219.0, 583.0, 242.0, 16629.0, 98435.0]","{242.0: 0.0067567567567567571, 219.0: 0.22222222222222221, 98435.0: 0.5, 16629.0: 0.095238095238095233, 583.0: 0.012903225806451613}"
157,2923.0,822.0,2010-08-21 18:16:02.743,"[822.0, 88187.0, 67250.0, 210776.0, 33088.0]","{210776.0: 0.5, 33088.0: 0.44444444444444442, 67250.0: 0.5, 88187.0: 0.59999999999999998, 822.0: 0.021645021645021644}"
158,2966.0,1321.0,2010-08-21 23:34:09.600,"[1321.0, 336.0, 30850.0, 1284.0, 94853.0]","{336.0: 0.125, 1321.0: 0.018691588785046728, 30850.0: 0.042553191489361701, 1284.0: 0.014492753623188406, 94853.0: 0.5}"
159,3006.0,917.0,2010-08-22 11:25:58.480,"[917.0, 409.0, 664.0, 242.0, 498.0]","{664.0: 0.017094017094017096, 409.0: 0.015151515151515152, 242.0: 0.0067567567567567571, 917.0: 0.071428571428571425, 498.0: 0.0092592592592592587}"
160,2384.0,498.0,2010-08-22 22:22:54.347,"[498.0, 73.0, 3515.0, 72.0, 943.0]","{72.0: 0.0068965517241379309, 73.0: 0.032258064516129031, 498.0: 0.0046296296296296294, 3515.0: 0.01282051282051282, 943.0: 0.014084507042253521}"
161,3031.0,448.0,2010-08-23 12:05:30.773,"[448.0, 226.0, 1430.0, 274.0, 24733.0]","{448.0: 0.0077519379844961239, 226.0: 0.015267175572519083, 274.0: 0.0056657223796033997, 1430.0: 0.036363636363636362, 24733.0: 1.0}"
162,2550.0,1102.0,2010-08-23 20:00:21.917,"[1102.0, 12084.0, 72.0, 125179.0, 226272.0]","{72.0: 0.013793103448275862, 226272.0: 0.66666666666666663, 125179.0: 1.0, 12084.0: 0.021739130434782608, 1102.0: 0.010309278350515464}"
163,3203.0,242.0,2010-08-24 15:57:43.333,"[242.0, 72.0, 121.0, 367.0, 664.0]","{72.0: 0.020689655172413793, 121.0: 0.10714285714285714, 242.0: 0.010135135135135136, 664.0: 0.02564102564102564, 367.0: 0.01948051948051948}"
164,3231.0,1102.0,2010-08-24 19:58:01.593,"[1102.0, 822.0, 72.0, 1489.0, 73733.0]","{72.0: 0.0068965517241379309, 1489.0: 0.012500000000000001, 822.0: 0.004329004329004329, 1102.0: 0.0051546391752577319, 73733.0: 1.0}"
165,3264.0,331.0,2010-08-25 05:13:29.397,"[331.0, 1489.0, 72.0, 1417.0, 67328.0]","{72.0: 0.020689655172413793, 1489.0: 0.037499999999999999, 331.0: 0.023622047244094488, 67328.0: 0.66666666666666663, 1417.0: 0.054545454545454543}"
166,2968.0,347.0,2010-08-25 07:10:43.157,"[347.0, 557.0, 1102.0, 25444.0, 98437.0]","{347.0: 0.375, 25444.0: 0.66666666666666663, 557.0: 0.1875, 1102.0: 0.015463917525773196, 98437.0: 0.33333333333333331}"
167,3283.0,1102.0,2010-08-25 16:22:10.600,"[1102.0, 274.0, 232.0, 242.0, 1489.0]","{232.0: 0.0061224489795918364, 1489.0: 0.037499999999999999, 274.0: 0.0084985835694051, 242.0: 0.010135135135135136, 1102.0: 0.015463917525773196}"
168,3278.0,308.0,2010-08-25 20:58:55.200,"[308.0, 51.0, 1301.0, 65605.0, 197544.0]","{197544.0: 1.0, 51.0: 0.038461538461538464, 308.0: 0.01098901098901099, 1301.0: 0.010638297872340425, 65605.0: 1.0}"
169,3336.0,72.0,2010-08-26 06:38:53.573,"[72.0, 633.0, 23350.0, 705.0, 247.0]","{72.0: 0.027586206896551724, 633.0: 0.14285714285714285, 247.0: 0.061538461538461542, 23350.0: 0.01384083044982699, 705.0: 0.088888888888888892}"
170,3376.0,742.0,2010-08-26 14:52:12.307,"[742.0, 242.0, 832.0, 1489.0, 45479.0]","{832.0: 0.060606060606060608, 1489.0: 0.025000000000000001, 242.0: 0.0067567567567567571, 742.0: 0.0064935064935064939, 45479.0: 1.0}"
171,3386.0,242.0,2010-08-26 16:53:12.227,"[242.0, 622.0, 121.0, 232.0, 1514.0]","{232.0: 0.0020408163265306124, 121.0: 0.035714285714285712, 242.0: 0.0033783783783783786, 1514.0: 0.20000000000000001, 622.0: 0.0040160642570281121}"
172,3419.0,232.0,2010-08-26 21:46:14.367,"[232.0, 242.0, 12291.0, 207966.0, 24677.0]","{232.0: 0.0040816326530612249, 242.0: 0.0067567567567567571, 12291.0: 0.0099502487562189053, 24677.0: 0.5, 207966.0: 1.0}"
173,3452.0,899.0,2010-08-27 11:09:26.857,"[899.0, 1415.0, 171.0, 1149.0, 1313.0]","{1313.0: 0.019230769230769232, 1149.0: 0.012195121951219513, 899.0: 0.066666666666666666, 171.0: 0.016129032258064516, 1415.0: 0.023255813953488372}"
174,3459.0,299.0,2010-08-27 19:28:30.510,"[299.0, 1154.0, 1489.0, 146038.0, 206241.0]","{1489.0: 0.050000000000000003, 1154.0: 0.037735849056603772, 299.0: 0.016129032258064516, 146038.0: 0.80000000000000004, 206241.0: 0.5}"
175,3335.0,1543.0,2010-08-28 00:46:55.493,"[1543.0, 166349.0, 28259.0, 143378.0, 72764.0]","{143378.0: 0.66666666666666663, 28259.0: 0.66666666666666663, 72764.0: 0.66666666666666663, 166349.0: 1.0, 1543.0: 0.0076045627376425855}"
176,3444.0,1321.0,2010-08-28 01:39:26.310,"[1321.0, 1489.0, 43100.0, 6578.0, 17751.0]","{1321.0: 0.028037383177570093, 6578.0: 0.5, 17751.0: 0.038461538461538464, 43100.0: 0.14999999999999999, 1489.0: 0.037499999999999999}"
177,3510.0,72.0,2010-08-28 04:49:16.420,"[72.0, 2720.0, 232.0, 1489.0, 242.0]","{72.0: 0.013793103448275862, 2720.0: 0.021276595744680851, 242.0: 0.0067567567567567571, 232.0: 0.0040816326530612249, 1489.0: 0.025000000000000001}"
178,3405.0,467.0,2010-08-28 06:33:20.990,"[467.0, 1321.0, 232.0, 448.0, 8510.0]","{232.0: 0.0061224489795918364, 1321.0: 0.028037383177570093, 467.0: 0.024193548387096774, 448.0: 0.011627906976744186, 8510.0: 0.75}"
179,3101.0,1028.0,2010-08-28 14:38:22.457,"[1028.0, 242.0, 232.0, 152.0, 299.0]","{232.0: 0.0020408163265306124, 152.0: 0.0079365079365079361, 242.0: 0.0033783783783783786, 299.0: 0.0040322580645161289, 1028.0: 0.043478260869565216}"
180,3550.0,1028.0,2010-08-28 21:37:02.470,"[1028.0, 274.0, 242.0, 1558.0, 1369.0]","{1369.0: 0.028571428571428571, 274.0: 0.0084985835694051, 1028.0: 0.13043478260869565, 242.0: 0.010135135135135136, 1558.0: 0.27272727272727271}"
181,3655.0,742.0,2010-08-30 19:20:35.763,"[742.0, 274.0, 1489.0, 242.0, 204379.0]","{1489.0: 0.025000000000000001, 274.0: 0.0056657223796033997, 204379.0: 1.0, 242.0: 0.0067567567567567571, 742.0: 0.0064935064935064939}"
182,3628.0,664.0,2010-08-30 19:34:42.577,"[664.0, 242.0, 1301.0, 498.0, 1489.0]","{664.0: 0.0085470085470085479, 498.0: 0.0046296296296296294, 242.0: 0.0033783783783783786, 1301.0: 0.010638297872340425, 1489.0: 0.012500000000000001}"
183,3679.0,221.0,2010-08-31 00:20:58.113,"[221.0, 299.0, 89.0, 28530.0, 86393.0]","{89.0: 0.037499999999999999, 28530.0: 0.031914893617021274, 299.0: 0.012096774193548387, 221.0: 0.0099009900990099011, 86393.0: 0.5}"
184,3742.0,752.0,2010-08-31 21:32:35.137,"[752.0, 19661.0, 1310.0, 592.0, 232.0]","{752.0: 0.013888888888888888, 592.0: 0.05128205128205128, 232.0: 0.0040816326530612249, 19661.0: 0.043478260869565216, 1310.0: 0.038461538461538464}"
185,3749.0,221.0,2010-09-01 00:44:27.447,"[221.0, 242.0, 232.0, 62024.0, 38470.0]","{232.0: 0.0061224489795918364, 62024.0: 0, 242.0: 0.010135135135135136, 221.0: 0.0099009900990099011, 38470.0: 0.66666666666666663}"
186,3758.0,242.0,2010-09-01 05:33:48.730,"[242.0, 249.0, 660.0, 742.0, 33477.0]","{249.0: 0.037037037037037035, 242.0: 0.0033783783783783786, 660.0: 0.0095238095238095247, 33477.0: 1.0, 742.0: 0.003246753246753247}"
187,3750.0,752.0,2010-09-01 12:33:07.940,"[752.0, 72.0, 575.0, 409.0, 65203.0]","{752.0: 0.027777777777777776, 72.0: 0.027586206896551724, 65203.0: 0.014545454545454545, 409.0: 0.030303030303030304, 575.0: 0.20000000000000001}"
188,3777.0,1102.0,2010-09-01 15:18:17.817,"[1102.0, 1551.0, 171790.0, 1413.0, 234410.0]","{1413.0: 1.0, 234410.0: 1.0, 171790.0: 1.0, 1102.0: 0.010309278350515464, 1551.0: 0.0085836909871244635}"
189,3815.0,742.0,2010-09-01 20:43:50.437,"[742.0, 1650.0, 622.0, 7075.0, 150001.0]","{150001.0: 1.0, 1650.0: 0.0034965034965034965, 7075.0: 0.5, 622.0: 0.0040160642570281121, 742.0: 0.003246753246753247}"
190,3782.0,232.0,2010-09-01 23:06:25.530,"[232.0, 439.0, 536.0, 1120.0, 89.0]","{232.0: 0.0040816326530612249, 536.0: 0.014388489208633094, 1120.0: 0.035087719298245612, 89.0: 0.025000000000000001, 439.0: 0.027397260273972601}"
191,3852.0,873.0,2010-09-02 08:11:04.377,"[873.0, 1650.0, 334.0, 687.0, 242.0]","{873.0: 0.14285714285714285, 1650.0: 0.006993006993006993, 242.0: 0.0067567567567567571, 334.0: 0.039215686274509803, 687.0: 0.044444444444444446}"
192,3869.0,498.0,2010-09-02 12:31:53.333,"[498.0, 33198.0, 254446.0, 161699.0, 100557.0]","{498.0: 0.0092592592592592587, 161699.0: 1.0, 254446.0: 0, 33198.0: 1.0, 100557.0: 1.0}"
193,3876.0,1682.0,2010-09-02 15:25:02.657,"[1682.0, 421.0, 567.0, 498.0, 176320.0]","{176320.0: 1.0, 498.0: 0.0046296296296296294, 1682.0: 0.25, 421.0: 0.33333333333333331, 567.0: 1.0}"
194,3905.0,1676.0,2010-09-03 14:32:51.310,"[1676.0, 558.0, 165679.0, 74764.0, 58671.0]","{74764.0: 1.0, 58671.0: 1.0, 1676.0: 0.125, 558.0: 0.5, 165679.0: 1.0}"
195,3917.0,583.0,2010-09-03 17:41:47.910,"[583.0, 742.0, 232.0, 1313.0, 212000.0]","{232.0: 0.0061224489795918364, 1313.0: 0.057692307692307696, 212000.0: 0.66666666666666663, 742.0: 0.00974025974025974, 583.0: 0.01935483870967742}"
196,4007.0,1102.0,2010-09-04 14:19:01.903,"[1102.0, 620.0, 9538.0, 208787.0, 24217.0]","{24217.0: 0.66666666666666663, 9538.0: 0.66666666666666663, 208787.0: 0.66666666666666663, 620.0: 0.13333333333333333, 1102.0: 0.010309278350515464}"
197,4062.0,367.0,2010-09-05 13:31:33.700,"[367.0, 752.0, 242.0, 98912.0, 451.0]","{752.0: 0.013888888888888888, 98912.0: 0.5, 242.0: 0.0067567567567567571, 451.0: 0.5, 367.0: 0.012987012987012988}"
198,4054.0,619.0,2010-09-05 19:08:45.663,"[619.0, 664.0, 660.0, 160.0, 2947.0]","{664.0: 0.017094017094017096, 160.0: 0.066666666666666666, 619.0: 0.017857142857142856, 660.0: 0.019047619047619049, 2947.0: 0.038461538461538464}"
199,4114.0,742.0,2010-09-06 03:25:16.147,"[742.0, 1154.0, 1650.0, 274.0, 1424.0]","{1424.0: 0.014705882352941176, 1154.0: 0.028301886792452831, 274.0: 0.0084985835694051, 1650.0: 0.01048951048951049, 742.0: 0.00974025974025974}"
200,4173.0,664.0,2010-09-07 00:54:02.997,"[664.0, 326.0, 76609.0, 65573.0, 114703.0]","{664.0: 0.0085470085470085479, 76609.0: 1.0, 65573.0: 1.0, 326.0: 0.125, 114703.0: 1.0}"
201,4175.0,1102.0,2010-09-07 04:05:49.773,"[1102.0, 232.0, 1277.0, 2370.0, 44883.0]","{232.0: 0.0061224489795918364, 2370.0: 0.01948051948051948, 44883.0: 0.016666666666666666, 1277.0: 0.01020408163265306, 1102.0: 0.015463917525773196}"
202,4202.0,299.0,2010-09-07 12:38:05.140,"[299.0, 1392.0, 242.0, 687.0, 1284.0]","{1392.0: 0.038461538461538464, 242.0: 0.0033783783783783786, 299.0: 0.0040322580645161289, 1284.0: 0.007246376811594203, 687.0: 0.022222222222222223}"
203,4241.0,1650.0,2010-09-08 09:55:44.503,"[1650.0, 1461.0, 1277.0, 164608.0, 13701.0]","{164608.0: 1.0, 1650.0: 0.006993006993006993, 1461.0: 0.028985507246376812, 13701.0: 1.0, 1277.0: 0.0068027210884353739}"
204,4261.0,1301.0,2010-09-08 10:32:48.580,"[1301.0, 226.0, 51116.0, 498.0, 247.0]","{498.0: 0.018518518518518517, 226.0: 0.030534351145038167, 51116.0: 1.0, 1301.0: 0.042553191489361701, 247.0: 0.061538461538461542}"
205,4323.0,226.0,2010-09-09 06:46:01.717,"[226.0, 619.0, 242.0, 12705.0, 207763.0]","{12705.0: 1.0, 226.0: 0.0076335877862595417, 619.0: 0.0089285714285714281, 207763.0: 1.0, 242.0: 0.0033783783783783786}"
206,4336.0,1178.0,2010-09-09 15:39:51.320,"[1178.0, 232.0, 36168.0, 325.0, 34656.0]","{232.0: 0.0040816326530612249, 36168.0: 1.0, 1178.0: 0.095238095238095233, 325.0: 0.05128205128205128, 34656.0: 1.0}"
207,4346.0,232.0,2010-09-09 20:37:06.800,"[232.0, 30938.0, 467.0, 212029.0, 60744.0]","{232.0: 0.0081632653061224497, 60744.0: 0.5, 30938.0: 0.03669724770642202, 467.0: 0.032258064516129031, 212029.0: 0.75}"
208,4371.0,439.0,2010-09-10 12:13:41.563,"[439.0, 1369.0, 1818.0, 1838.0, 7803.0]","{1369.0: 0.019047619047619049, 1818.0: 0.02197802197802198, 7803.0: 0.04878048780487805, 1838.0: 0.5, 439.0: 0.027397260273972601}"
209,4381.0,1102.0,2010-09-10 20:21:39.463,"[1102.0, 742.0, 242.0, 65898.0, 172247.0]","{242.0: 0.0067567567567567571, 65898.0: 1.0, 742.0: 0.0064935064935064939, 1102.0: 0.010309278350515464, 172247.0: 1.0}"
210,4437.0,742.0,2010-09-11 21:56:20.730,"[742.0, 226.0, 660.0, 242.0, 76609.0]","{76609.0: 1.0, 226.0: 0.0076335877862595417, 660.0: 0.0095238095238095247, 242.0: 0.0033783783783783786, 742.0: 0.003246753246753247}"
211,4480.0,409.0,2010-09-13 01:14:31.620,"[409.0, 498.0, 50776.0, 133356.0, 225618.0]","{50776.0: 0.011428571428571429, 409.0: 0.015151515151515152, 498.0: 0.0092592592592592587, 133356.0: 1.0, 225618.0: 1.0}"
