QuestionId,AcceptedAnswerUserId,AnswerCreationDate,UsersSorted,UsersJaccard
1467.0,392.0,2010-12-01 04:59:49.060,"[392.0, 373.0, 46758.0, 8747.0, 41805.0]","{392.0: 0.015463917525773196, 8747.0: 0.5, 373.0: 0.025423728813559324, 46758.0: 0.5, 41805.0: 0.5}"
1530.0,373.0,2010-12-02 16:39:09.657,"[373.0, 520.0, 1272.0, 1335.0, 1236.0]","{520.0: 0.0026041666666666665, 1272.0: 0.0043668122270742356, 1236.0: 0.0018315018315018315, 373.0: 0.0084745762711864406, 1335.0: 0.015384615384615385}"
1557.0,56.0,2010-12-02 19:14:48.150,"[56.0, 329.0, 149.0, 13.0, 1337.0]","{56.0: 0.10000000000000001, 329.0: 0.021164021164021163, 1337.0: 0.080000000000000002, 149.0: 0.5, 13.0: 0.050632911392405063}"
1566.0,383.0,2010-12-02 22:15:23.490,"[383.0, 78.0, 3702.0, 329.0, 6432.0]","{6432.0: 0.025157232704402517, 329.0: 0.021164021164021163, 3702.0: 1.0, 78.0: 0.038461538461538464, 383.0: 0.056338028169014086}"
1601.0,329.0,2010-12-03 23:16:08.747,"[329.0, 8563.0, 20.0, 37.0, 7924.0]","{329.0: 0.026455026455026454, 8563.0: 0.013368983957219251, 20.0: 0.1111111111111111, 37.0: 1.0, 7924.0: 0.017730496453900711}"
1626.0,383.0,2010-12-04 19:21:53.363,"[383.0, 1065.0, 52332.0, 44612.0, 60009.0]","{44612.0: 1.0, 1065.0: 0.071428571428571425, 52332.0: 0.035714285714285712, 60009.0: 1.0, 383.0: 0.014084507042253521}"
1663.0,66.0,2010-12-05 23:16:22.877,"[66.0, 59.0, 391.0, 329.0, 64193.0]","{329.0: 0.010582010582010581, 66.0: 0.015037593984962405, 59.0: 0.041666666666666664, 64193.0: 0.66666666666666663, 391.0: 0.019801980198019802}"
1690.0,107.0,2010-12-06 16:14:42.730,"[107.0, 29.0, 329.0, 744.0, 20.0]","{744.0: 0.25, 329.0: 0.0052910052910052907, 107.0: 0.017241379310344827, 20.0: 0.022222222222222223, 29.0: 0.0093457943925233638}"
1686.0,56.0,2010-12-06 16:45:41.350,"[56.0, 59.0, 386.0, 474.0, 66.0]","{56.0: 0.10000000000000001, 386.0: 0.020512820512820513, 59.0: 0.083333333333333329, 66.0: 0.03007518796992481, 474.0: 0.25}"
1747.0,166.0,2010-12-08 14:56:01.487,"[166.0, 562.0, 1708.0, 7011.0, 15691.0]","{15691.0: 1.0, 562.0: 0.014184397163120567, 7011.0: 1.0, 1708.0: 0.025974025974025976, 166.0: 0.023809523809523808}"
1772.0,66.0,2010-12-09 19:04:33.570,"[66.0, 775.0, 504.0, 7899.0, 42564.0]","{504.0: 0.018518518518518517, 66.0: 0.0075187969924812026, 7899.0: 1.0, 42564.0: 1.0, 775.0: 0.011494252873563218}"
1775.0,13.0,2010-12-09 23:40:47.227,"[13.0, 791.0, 166.0, 1341.0, 52261.0]","{52261.0: 0.26666666666666666, 1341.0: 0.021739130434782608, 13.0: 0.050632911392405063, 166.0: 0.047619047619047616, 791.0: 0.050632911392405063}"
1779.0,518.0,2010-12-10 10:15:36.790,"[518.0, 2359.0, 775.0, 520.0, 29.0]","{520.0: 0.0078125, 775.0: 0.034482758620689655, 29.0: 0.028037383177570093, 518.0: 0.13636363636363635, 2359.0: 0.066666666666666666}"
1822.0,369.0,2010-12-11 18:30:58.740,"[369.0, 347.0, 74.0, 80897.0, 45979.0]","{369.0: 0.040404040404040407, 74.0: 0.017094017094017096, 347.0: 0.012618296529968454, 45979.0: 0.5, 80897.0: 0.59999999999999998}"
1836.0,347.0,2010-12-12 02:20:15.417,"[347.0, 391.0, 4967.0, 78.0, 113297.0]","{113297.0: 0, 347.0: 0.0094637223974763408, 4967.0: 0.069767441860465115, 78.0: 0.028846153846153848, 391.0: 0.029702970297029702}"
1507.0,793.0,2010-12-12 17:05:36.957,"[793.0, 369.0, 329.0, 67709.0, 21632.0]","{21632.0: 0.66666666666666663, 793.0: 1.0, 67709.0: 1.0, 329.0: 0.010582010582010581, 369.0: 0.020202020202020204}"
1683.0,800.0,2010-12-12 20:34:15.837,"[800.0, 373.0, 552.0, 74.0, 15747.0]","{800.0: 0.20000000000000001, 552.0: 0.041666666666666664, 74.0: 0.0085470085470085479, 15747.0: 0.66666666666666663, 373.0: 0.016949152542372881}"
1876.0,56.0,2010-12-13 20:16:47.043,"[56.0, 20.0, 329.0, 354.0, 29178.0]","{56.0: 0.025000000000000001, 329.0: 0.0052910052910052907, 354.0: 1.0, 20.0: 0.022222222222222223, 29178.0: 0.25}"
560.0,358.0,2010-12-13 21:42:24.287,"[358.0, 327.0, 775.0, 391.0, 82.0]","{82.0: 0.036585365853658534, 775.0: 0.034482758620689655, 391.0: 0.029702970297029702, 358.0: 0.044776119402985072, 327.0: 0.59999999999999998}"
1888.0,520.0,2010-12-13 22:30:49.397,"[520.0, 124.0, 66272.0, 66180.0, 66341.0]","{520.0: 0.010416666666666666, 66272.0: 0.5, 66180.0: 0.5, 124.0: 0.010666666666666666, 66341.0: 0.5}"
1894.0,329.0,2010-12-14 08:45:44.870,"[329.0, 7924.0, 4864.0, 188.0, 1504.0]","{4864.0: 0.0041580041580041582, 329.0: 0.010582010582010581, 188.0: 0.040000000000000001, 7924.0: 0.0070921985815602835, 1504.0: 0.012345679012345678}"
1898.0,329.0,2010-12-14 10:24:13.247,"[329.0, 386.0, 1236.0, 26076.0, 701.0]","{329.0: 0.026455026455026454, 386.0: 0.02564102564102564, 1236.0: 0.0091575091575091579, 701.0: 0.045871559633027525, 26076.0: 0.01278772378516624}"
1916.0,347.0,2010-12-14 23:41:15.017,"[347.0, 775.0, 504.0, 27447.0, 25273.0]","{504.0: 0.037037037037037035, 27447.0: 1.0, 347.0: 0.0063091482649842269, 25273.0: 1.0, 775.0: 0.022988505747126436}"
1907.0,518.0,2010-12-15 14:44:06.510,"[518.0, 8571.0, 520.0, 383.0, 377.0]","{520.0: 0.0078125, 377.0: 0.034883720930232558, 8571.0: 1.0, 518.0: 0.13636363636363635, 383.0: 0.042253521126760563}"
1957.0,832.0,2010-12-15 17:01:36.470,"[832.0, 373.0, 329.0, 7753.0, 8489.0]","{832.0: 0.2857142857142857, 329.0: 0.010582010582010581, 8489.0: 1.0, 373.0: 0.016949152542372881, 7753.0: 1.0}"
1544.0,829.0,2010-12-16 02:30:41.203,"[829.0, 369.0, 188.0, 73168.0, 10884.0]","{73168.0: 0.33333333333333331, 369.0: 0.050505050505050504, 10884.0: 0.33333333333333331, 188.0: 0.10000000000000001, 829.0: 0.05434782608695652}"
1984.0,724.0,2010-12-16 11:53:15.883,"[724.0, 68.0, 391.0, 562.0, 34167.0]","{68.0: 0.03669724770642202, 562.0: 0.028368794326241134, 34167.0: 1.0, 724.0: 0.11428571428571428, 391.0: 0.039603960396039604}"
2032.0,66.0,2010-12-18 10:07:40.253,"[66.0, 329.0, 701.0, 1708.0, 150.0]","{329.0: 0.010582010582010581, 66.0: 0.015037593984962405, 1708.0: 0.025974025974025976, 701.0: 0.01834862385321101, 150.0: 0.11764705882352941}"
2027.0,761.0,2010-12-18 13:30:34.193,"[761.0, 552.0, 24673.0, 6789.0, 27239.0]","{552.0: 0.020833333333333332, 761.0: 0.023809523809523808, 27239.0: 1.0, 6789.0: 1.0, 24673.0: 1.0}"
2051.0,838.0,2010-12-18 23:10:37.913,"[838.0, 5284.0, 4864.0, 1335.0, 23749.0]","{4864.0: 0.0041580041580041582, 5284.0: 1.0, 23749.0: 1.0, 838.0: 0.040816326530612242, 1335.0: 0.030769230769230771}"
2059.0,890.0,2010-12-19 19:02:28.327,"[890.0, 68.0, 329.0, 1708.0, 1186.0]","{329.0: 0.010582010582010581, 890.0: 1.0, 1708.0: 0.025974025974025976, 68.0: 0.01834862385321101, 1186.0: 0.013605442176870748}"
2115.0,74.0,2010-12-21 13:47:38.880,"[74.0, 724.0, 869.0, 775.0, 24673.0]","{24673.0: 1.0, 74.0: 0.0042735042735042739, 724.0: 0.028571428571428571, 869.0: 0.011111111111111112, 775.0: 0.011494252873563218}"
2131.0,775.0,2010-12-21 21:27:15.080,"[775.0, 347.0, 9624.0, 58452.0, 63180.0]","{9624.0: 0.20000000000000001, 63180.0: 0.5, 347.0: 0.012618296529968454, 58452.0: 0.59999999999999998, 775.0: 0.045977011494252873}"
2111.0,377.0,2010-12-21 22:20:54.607,"[377.0, 74.0, 124.0, 1335.0, 1272.0]","{1272.0: 0.0087336244541484712, 377.0: 0.023255813953488372, 74.0: 0.0085470085470085479, 124.0: 0.0053333333333333332, 1335.0: 0.030769230769230771}"
2152.0,107.0,2010-12-22 15:22:35.030,"[107.0, 166.0, 930.0, 34543.0, 35152.0]","{35152.0: 0.5, 930.0: 0.020202020202020204, 107.0: 0.034482758620689655, 166.0: 0.023809523809523808, 34543.0: 1.0}"
2166.0,504.0,2010-12-22 21:38:46.117,"[504.0, 1382.0, 4552.0, 1186.0, 2883.0]","{504.0: 0.07407407407407407, 4552.0: 0.011869436201780416, 1186.0: 0.027210884353741496, 2883.0: 0.5, 1382.0: 0.068965517241379309}"
2175.0,938.0,2010-12-23 02:00:18.680,"[938.0, 1186.0, 3970.0, 4552.0, 3018.0]","{4552.0: 0.011869436201780416, 938.0: 1.0, 3018.0: 0.054054054054054057, 1186.0: 0.027210884353741496, 3970.0: 0.032786885245901641}"
2178.0,562.0,2010-12-23 10:27:10.050,"[562.0, 930.0, 78.0, 126640.0, 22374.0]","{126640.0: 0, 562.0: 0.028368794326241134, 930.0: 0.040404040404040407, 78.0: 0.038461538461538464, 22374.0: 0.66666666666666663}"
2196.0,347.0,2010-12-23 16:32:36.217,"[347.0, 4864.0, 56.0, 56774.0, 58029.0]","{4864.0: 0.0041580041580041582, 56.0: 0.050000000000000003, 347.0: 0.0063091482649842269, 58029.0: 1.0, 56774.0: 1.0}"
2206.0,124.0,2010-12-23 21:28:39.737,"[124.0, 504.0, 304.0, 3973.0, 12715.0]","{504.0: 0.092592592592592587, 304.0: 0.41666666666666669, 12715.0: 0.59999999999999998, 124.0: 0.013333333333333334, 3973.0: 0.59999999999999998}"
2229.0,13.0,2010-12-24 14:10:23.017,"[13.0, 4552.0, 11320.0, 66.0, 16990.0]","{4552.0: 0.01483679525222552, 11320.0: 1.0, 66.0: 0.037593984962406013, 13.0: 0.063291139240506333, 16990.0: 1.0}"
2239.0,959.0,2010-12-24 18:17:13.343,"[959.0, 948.0, 3087.0, 75724.0, 31187.0]","{75724.0: 0.5, 3087.0: 0.20000000000000001, 948.0: 0.055555555555555552, 31187.0: 0.5, 959.0: 1.0}"
2269.0,369.0,2010-12-26 13:48:12.740,"[369.0, 383.0, 391.0, 9624.0, 28788.0]","{9624.0: 0.25, 369.0: 0.050505050505050504, 391.0: 0.049504950495049507, 28788.0: 0.80000000000000004, 383.0: 0.070422535211267609}"
2291.0,266.0,2010-12-27 19:52:56.973,"[266.0, 68.0, 520.0, 42688.0, 74049.0]","{520.0: 0.005208333333333333, 42688.0: 0.5, 266.0: 0.086956521739130432, 68.0: 0.01834862385321101, 74049.0: 0.5}"
2332.0,520.0,2010-12-29 01:09:28.897,"[520.0, 16304.0, 31158.0, 7433.0, 29185.0]","{520.0: 0.010416666666666666, 16304.0: 1.0, 29185.0: 0.75, 31158.0: 0.5, 7433.0: 0.015686274509803921}"
2334.0,869.0,2010-12-29 06:39:04.930,"[869.0, 68.0, 166.0, 520.0, 1013.0]","{520.0: 0.0026041666666666665, 68.0: 0.0091743119266055051, 869.0: 0.011111111111111112, 166.0: 0.011904761904761904, 1013.0: 0.083333333333333329}"
2347.0,66.0,2010-12-29 15:58:54.053,"[66.0, 2525.0, 126.0, 1236.0, 775.0]","{66.0: 0.015037593984962405, 1236.0: 0.003663003663003663, 2525.0: 0.0074074074074074077, 126.0: 0.023255813953488372, 775.0: 0.022988505747126436}"
2355.0,66.0,2010-12-29 18:01:11.527,"[66.0, 4552.0, 22724.0, 22749.0, 7260.0]","{4552.0: 0.011869436201780416, 7260.0: 0.80000000000000004, 66.0: 0.03007518796992481, 22724.0: 0.66666666666666663, 22749.0: 0.25}"
2378.0,347.0,2010-12-30 14:01:24.613,"[347.0, 124.0, 1495.0, 5835.0, 1927.0]","{347.0: 0.015772870662460567, 124.0: 0.013333333333333334, 1927.0: 0.80000000000000004, 5835.0: 0.80000000000000004, 1495.0: 0.064935064935064929}"
2377.0,13.0,2010-12-30 15:00:48.690,"[13.0, 954.0, 1352.0, 32036.0, 21950.0]","{1352.0: 0.0045454545454545452, 954.0: 0.25, 32036.0: 0.5, 13.0: 0.012658227848101266, 21950.0: 0.5}"
2372.0,74.0,2010-12-31 06:07:49.583,"[74.0, 66.0, 392.0, 24673.0, 6789.0]","{392.0: 0.0051546391752577319, 24673.0: 1.0, 74.0: 0.0042735042735042739, 66.0: 0.0075187969924812026, 6789.0: 1.0}"
2398.0,869.0,2011-01-01 03:26:58.167,"[869.0, 562.0, 871.0, 20752.0, 782.0]","{20752.0: 0.076923076923076927, 562.0: 0.014184397163120567, 869.0: 0.022222222222222223, 782.0: 0.66666666666666663, 871.0: 0.032258064516129031}"
2425.0,347.0,2011-01-01 16:05:26.797,"[347.0, 329.0, 46219.0, 7586.0, 72101.0]","{329.0: 0.010582010582010581, 7586.0: 0.66666666666666663, 347.0: 0.0063091482649842269, 46219.0: 1.0, 72101.0: 0.5}"
304.0,391.0,2011-01-01 22:35:12.710,"[391.0, 166.0, 4760.0, 21200.0, 4128.0]","{4760.0: 0.07407407407407407, 21200.0: 0.66666666666666663, 4128.0: 0.5, 166.0: 0.023809523809523808, 391.0: 0.019801980198019802}"
2447.0,347.0,2011-01-02 15:18:52.197,"[347.0, 329.0, 4864.0, 39903.0, 59185.0]","{4864.0: 0.010395010395010396, 329.0: 0.026455026455026454, 347.0: 0.015772870662460567, 59185.0: 0.66666666666666663, 39903.0: 1.0}"
2451.0,74.0,2011-01-03 09:00:26.360,"[74.0, 948.0, 4864.0, 8734.0, 17279.0]","{4864.0: 0.0041580041580041582, 74.0: 0.0085470085470085479, 948.0: 0.055555555555555552, 8734.0: 1.0, 17279.0: 1.0}"
2455.0,166.0,2011-01-03 13:45:56.427,"[166.0, 871.0, 1070.0, 1495.0, 14400.0]","{14400.0: 0.5, 1495.0: 0.051948051948051951, 1070.0: 0.66666666666666663, 166.0: 0.047619047619047616, 871.0: 0.064516129032258063}"
2490.0,948.0,2011-01-03 23:05:41.813,"[948.0, 36209.0, 66.0, 20944.0, 7103.0]","{20944.0: 0.66666666666666663, 36209.0: 1.0, 66.0: 0.015037593984962405, 948.0: 0.055555555555555552, 7103.0: 0.66666666666666663}"
2475.0,838.0,2011-01-03 23:40:29.263,"[838.0, 1335.0, 44126.0, 4292.0, 70992.0]","{70992.0: 0.40000000000000002, 4292.0: 0.42857142857142855, 44126.0: 0.016129032258064516, 838.0: 0.10204081632653061, 1335.0: 0.044776119402985072}"
2501.0,329.0,2011-01-04 08:43:20.507,"[329.0, 775.0, 1252.0, 1272.0, 100.0]","{1272.0: 0.017467248908296942, 329.0: 0.021164021164021163, 1252.0: 0.19047619047619047, 100.0: 0.10000000000000001, 775.0: 0.045977011494252873}"
2530.0,68.0,2011-01-05 17:53:54.287,"[68.0, 724.0, 377.0, 948.0, 6634.0]","{724.0: 0.085714285714285715, 6634.0: 0.02097902097902098, 948.0: 0.083333333333333329, 68.0: 0.027522935779816515, 377.0: 0.034883720930232558}"
2563.0,329.0,2011-01-06 17:16:14.130,"[329.0, 358.0, 948.0, 10659.0, 45014.0]","{329.0: 0.021164021164021163, 10659.0: 0.5, 948.0: 0.1111111111111111, 45014.0: 0.5, 358.0: 0.059701492537313432}"
2554.0,329.0,2011-01-06 20:38:00.697,"[329.0, 166.0, 23388.0, 70608.0, 46271.0]","{70608.0: 0.80000000000000004, 329.0: 0.026455026455026454, 23388.0: 1.0, 166.0: 0.059523809523809521, 46271.0: 0.80000000000000004}"
2579.0,19.0,2011-01-07 02:58:29.537,"[19.0, 838.0, 1236.0, 1856.0, 28646.0]","{1856.0: 0.5, 19.0: 0.021052631578947368, 1236.0: 0.003663003663003663, 28646.0: 0.5, 838.0: 0.040816326530612242}"
2625.0,126.0,2011-01-08 08:48:14.440,"[126.0, 1236.0, 1460.0, 4173.0, 12697.0]","{1460.0: 0.018518518518518517, 1236.0: 0.003663003663003663, 4173.0: 0.057142857142857141, 126.0: 0.023255813953488372, 12697.0: 0}"
2630.0,166.0,2011-01-08 21:05:47.237,"[166.0, 68.0, 520.0, 391.0, 38873.0]","{520.0: 0.005208333333333333, 38873.0: 0.33333333333333331, 68.0: 0.01834862385321101, 166.0: 0.023809523809523808, 391.0: 0.019801980198019802}"
2645.0,329.0,2011-01-09 11:48:44.767,"[329.0, 66.0, 948.0, 23937.0, 65323.0]","{329.0: 0.010582010582010581, 66.0: 0.015037593984962405, 65323.0: 1.0, 948.0: 0.055555555555555552, 23937.0: 1.0}"
2670.0,838.0,2011-01-10 14:24:05.150,"[838.0, 358.0, 1236.0, 442.0, 40395.0]","{442.0: 0.20000000000000001, 40395.0: 0.375, 1236.0: 0.0091575091575091579, 358.0: 0.074626865671641784, 838.0: 0.10204081632653061}"
2690.0,347.0,2011-01-10 21:50:49.473,"[347.0, 19.0, 97.0, 1236.0, 40405.0]","{19.0: 0.052631578947368418, 97.0: 0.04716981132075472, 347.0: 0.015772870662460567, 1236.0: 0.0091575091575091579, 40405.0: 0.5}"
2708.0,166.0,2011-01-11 22:25:55.240,"[166.0, 386.0, 770.0, 74751.0, 21682.0]","{21682.0: 0.5, 386.0: 0.020512820512820513, 770.0: 0.25, 166.0: 0.047619047619047616, 74751.0: 0.59999999999999998}"
2725.0,347.0,2011-01-11 23:31:58.590,"[347.0, 520.0, 1236.0, 8171.0, 8307.0]","{520.0: 0.005208333333333333, 8307.0: 0.5, 347.0: 0.0063091482649842269, 1236.0: 0.003663003663003663, 8171.0: 0.5}"
2743.0,383.0,2011-01-13 02:14:03.880,"[383.0, 386.0, 377.0, 1255.0, 1236.0]","{377.0: 0.034883720930232558, 386.0: 0.015384615384615385, 1255.0: 0.013215859030837005, 1236.0: 0.0054945054945054949, 383.0: 0.042253521126760563}"
2787.0,1708.0,2011-01-13 18:43:47.080,"[1708.0, 100.0, 1065.0, 1241.0, 1275.0]","{100.0: 0.025000000000000001, 1241.0: 0.0056497175141242938, 1275.0: 1.0, 1708.0: 0.012987012987012988, 1065.0: 0.071428571428571425}"
2767.0,1236.0,2011-01-13 21:44:37.030,"[1236.0, 775.0, 358.0, 1352.0, 1186.0]","{1352.0: 0.013636363636363636, 1186.0: 0.020408163265306121, 1236.0: 0.0054945054945054949, 358.0: 0.044776119402985072, 775.0: 0.034482758620689655}"
2702.0,1236.0,2011-01-13 23:43:41.017,"[1236.0, 1708.0, 1065.0, 1193.0, 1196.0]","{1708.0: 0.025974025974025976, 1196.0: 0.035087719298245612, 1236.0: 0.003663003663003663, 1193.0: 0.035714285714285712, 1065.0: 0.14285714285714285}"
2832.0,1262.0,2011-01-14 02:15:10.537,"[1262.0, 329.0, 10452.0, 9181.0, 8450.0]","{329.0: 0.015873015873015872, 8450.0: 0.5, 10452.0: 1.0, 9181.0: 1.0, 1262.0: 0.75}"
2598.0,1236.0,2011-01-14 14:01:21.953,"[1236.0, 1613.0, 12072.0, 11435.0, 11486.0]","{12072.0: 1.0, 11435.0: 0.5, 1236.0: 0.0054945054945054949, 1613.0: 0.59999999999999998, 11486.0: 0.5}"
2644.0,1236.0,2011-01-14 16:28:30.273,"[1236.0, 4864.0, 1413.0, 807.0, 10024.0]","{4864.0: 0.0062370062370062374, 10024.0: 0.078947368421052627, 1236.0: 0.0054945054945054949, 1413.0: 1.0, 807.0: 0.5}"
2916.0,1241.0,2011-01-14 18:47:07.523,"[1241.0, 1236.0, 392.0, 1495.0, 37538.0]","{392.0: 0.025773195876288658, 1241.0: 0.028248587570621469, 37538.0: 0.5, 1236.0: 0.0091575091575091579, 1495.0: 0.064935064935064929}"
1008.0,9624.0,2011-01-15 16:03:00.700,"[9624.0, 504.0, 529.0, 11.0, 518.0]","{9624.0: 0.14999999999999999, 504.0: 0.055555555555555552, 11.0: 0.069767441860465115, 518.0: 0.13636363636363635, 529.0: 0.25}"
3009.0,329.0,2011-01-16 10:10:32.340,"[329.0, 124.0, 1236.0, 6432.0, 20774.0]","{6432.0: 0.031446540880503145, 329.0: 0.026455026455026454, 124.0: 0.013333333333333334, 20774.0: 0.83333333333333337, 1236.0: 0.0091575091575091579}"
3014.0,1236.0,2011-01-16 11:20:27.207,"[1236.0, 966.0, 66.0, 7670.0, 6885.0]","{66.0: 0.0075187969924812026, 1236.0: 0.0018315018315018315, 7670.0: 0.0051813471502590676, 966.0: 0.034482758620689655, 6885.0: 1.0}"
3020.0,1236.0,2011-01-16 16:28:41.397,"[1236.0, 15942.0, 32012.0, 5284.0, 23749.0]","{32012.0: 0.29999999999999999, 5284.0: 0.66666666666666663, 1236.0: 0.0054945054945054949, 23749.0: 0.66666666666666663, 15942.0: 0.11538461538461539}"
3038.0,1236.0,2011-01-16 17:50:14.057,"[1236.0, 1337.0, 661.0, 6312.0, 32461.0]","{6312.0: 1.0, 1337.0: 0.02, 1236.0: 0.0018315018315018315, 661.0: 0.006024096385542169, 32461.0: 1.0}"
3158.0,1236.0,2011-01-17 15:37:30.607,"[1236.0, 373.0, 97.0, 68.0, 955.0]","{68.0: 0.045871559633027525, 97.0: 0.04716981132075472, 955.0: 0.025510204081632654, 1236.0: 0.0091575091575091579, 373.0: 0.042372881355932202}"
3168.0,358.0,2011-01-17 16:57:09.423,"[358.0, 1236.0, 9624.0, 31920.0, 34564.0]","{9624.0: 0.20000000000000001, 31920.0: 0.25, 34564.0: 0.20000000000000001, 1236.0: 0.007326007326007326, 358.0: 0.059701492537313432}"
3261.0,61.0,2011-01-18 23:38:24.890,"[61.0, 21325.0, 24782.0, 36080.0, 56782.0]","{36080.0: 0.66666666666666663, 56782.0: 0.66666666666666663, 61.0: 0.042253521126760563, 24782.0: 0.66666666666666663, 21325.0: 0.66666666666666663}"
3334.0,1352.0,2011-01-19 14:19:32.693,"[1352.0, 1236.0, 24333.0, 19837.0, 23696.0]","{1352.0: 0.013636363636363636, 23696.0: 1.0, 1236.0: 0.0054945054945054949, 24333.0: 1.0, 19837.0: 0.5}"
3327.0,869.0,2011-01-19 14:20:31.813,"[869.0, 1236.0, 1352.0, 4306.0, 17002.0]","{1352.0: 0.018181818181818181, 4306.0: 0.10000000000000001, 17002.0: 0.5, 1236.0: 0.007326007326007326, 869.0: 0.044444444444444446}"
3306.0,391.0,2011-01-19 15:06:43.273,"[391.0, 552.0, 1370.0, 43462.0, 12498.0]","{552.0: 0.041666666666666664, 1370.0: 0.02197802197802198, 12498.0: 1.0, 43462.0: 1.0, 391.0: 0.019801980198019802}"
3362.0,1352.0,2011-01-19 21:13:22.567,"[1352.0, 64127.0, 1460.0, 5184.0, 50420.0]","{1352.0: 0.0045454545454545452, 5184.0: 1.0, 1460.0: 0.0092592592592592587, 50420.0: 1.0, 64127.0: 1.0}"
3282.0,1469.0,2011-01-19 21:28:19.907,"[1469.0, 9444.0, 12545.0, 1272.0, 50275.0]","{1272.0: 0.021834061135371178, 12545.0: 0.17857142857142858, 50275.0: 0.5, 9444.0: 0.058823529411764705, 1469.0: 0.079365079365079361}"
3216.0,1458.0,2011-01-20 14:16:23.883,"[1458.0, 520.0, 3811.0, 18.0, 11813.0]","{520.0: 0.005208333333333333, 1458.0: 0.028169014084507043, 3811.0: 0.0095693779904306216, 18.0: 0.047619047619047616, 11813.0: 1.0}"
3436.0,1241.0,2011-01-20 20:10:10.213,"[1241.0, 163.0, 74.0, 1352.0, 24297.0]","{1352.0: 0.018181818181818181, 1241.0: 0.022598870056497175, 74.0: 0.017094017094017096, 163.0: 0.05128205128205128, 24297.0: 0.5}"
3495.0,1228.0,2011-01-21 17:13:18.023,"[1228.0, 19.0, 163.0, 16865.0, 66082.0]","{16865.0: 1.0, 66082.0: 1.0, 19.0: 0.010526315789473684, 1228.0: 0.01098901098901099, 163.0: 0.01282051282051282}"
3526.0,1236.0,2011-01-21 19:47:49.590,"[1236.0, 16520.0, 26.0, 26946.0, 4706.0]","{16520.0: 1.0, 26.0: 0.59999999999999998, 1236.0: 0.0054945054945054949, 26946.0: 0.75, 4706.0: 0.75}"
3534.0,124.0,2011-01-21 21:47:29.453,"[124.0, 1335.0, 1241.0, 31729.0, 1708.0]","{1241.0: 0.022598870056497175, 31729.0: 0.5, 124.0: 0.010666666666666666, 1708.0: 0.051948051948051951, 1335.0: 0.061538461538461542}"
3618.0,1236.0,2011-01-22 17:47:33.407,"[1236.0, 1241.0, 1648.0, 1609.0, 8338.0]","{1648.0: 0.16666666666666666, 1241.0: 0.028248587570621469, 8338.0: 0.032467532467532464, 1236.0: 0.0091575091575091579, 1609.0: 0.83333333333333337}"
3612.0,1172.0,2011-01-23 01:28:50.163,"[1172.0, 1341.0, 1236.0, 1495.0, 1352.0]","{1352.0: 0.018181818181818181, 1236.0: 0.007326007326007326, 1172.0: 0.032520325203252036, 1341.0: 0.021739130434782608, 1495.0: 0.051948051948051951}"
3568.0,1383.0,2011-01-23 17:22:29.160,"[1383.0, 1287.0, 1236.0, 890.0, 63186.0]","{890.0: 1.0, 1287.0: 0.044444444444444446, 1236.0: 0.003663003663003663, 63186.0: 0.66666666666666663, 1383.0: 0.095238095238095233}"
3712.0,1352.0,2011-01-24 02:29:39.533,"[1352.0, 391.0, 60550.0, 35569.0, 34766.0]","{1352.0: 0.0090909090909090905, 35569.0: 0.66666666666666663, 34766.0: 0.66666666666666663, 60550.0: 1.0, 391.0: 0.019801980198019802}"
3754.0,1337.0,2011-01-24 13:31:22.570,"[1337.0, 29.0, 58016.0, 15675.0, 72261.0]","{58016.0: 1.0, 1337.0: 0.040000000000000001, 15675.0: 1.0, 29.0: 0.018691588785046728, 72261.0: 0.66666666666666663}"
3759.0,1236.0,2011-01-24 17:48:47.940,"[1236.0, 9444.0, 1460.0, 1352.0, 23567.0]","{1352.0: 0.018181818181818181, 9444.0: 0.047058823529411764, 1460.0: 0.037037037037037035, 1236.0: 0.007326007326007326, 23567.0: 0.046511627906976744}"
3769.0,520.0,2011-01-24 18:01:11.917,"[520.0, 1236.0, 377.0, 383.0, 386.0]","{520.0: 0.0078125, 377.0: 0.034883720930232558, 386.0: 0.015384615384615385, 1236.0: 0.0054945054945054949, 383.0: 0.042253521126760563}"
3767.0,399.0,2011-01-24 18:27:25.997,"[399.0, 1236.0, 1460.0, 8760.0, 11430.0]","{8760.0: 1.0, 1460.0: 0.027777777777777776, 1236.0: 0.0054945054945054949, 11430.0: 0.66666666666666663, 399.0: 0.028571428571428571}"
3798.0,1236.0,2011-01-24 21:56:52.813,"[1236.0, 4864.0, 9444.0, 1241.0, 6432.0]","{4864.0: 0.0083160083160083165, 9444.0: 0.047058823529411764, 6432.0: 0.025157232704402517, 1236.0: 0.007326007326007326, 1241.0: 0.022598870056497175}"
3799.0,78.0,2011-01-25 04:53:26.740,"[78.0, 4864.0, 520.0, 347.0, 4552.0]","{4864.0: 0.0041580041580041582, 520.0: 0.005208333333333333, 347.0: 0.0063091482649842269, 4552.0: 0.0059347181008902079, 78.0: 0.019230769230769232}"
